tag,norm_val
Linux,1.0
Python,0.596529284164859
Git,0.4229934924078091
Bash,0.40563991323210413
Docker,0.3882863340563991
PostgreSQL,0.34490238611713664
Kubernetes,0.2874186550976139
Nginx,0.23752711496746204
Ansible,0.21908893709327548
Администрирование серверов Linux,0.21149674620390455
CI/CD,0.210412147505423
SQL,0.20932754880694143
Jenkins,0.1648590021691974
Английский — B2 — Средне-продвинутый,0.16268980477223427
Zabbix,0.16268980477223427
DevOps,0.14967462039045554
MySQL,0.1420824295010846
Java,0.14099783080260303
Английский — B1 — Средний,0.1279826464208243
AWS,0.12581344902386118
Английский язык,0.11713665943600868
CentOS,0.10086767895878525
MongoDB,0.09436008676789588
Prometheus,0.06941431670281996
Grafana,0.06832971800433839
TCP/IP,0.06399132321041215
PowerShell,0.06290672451193059
Atlassian Jira,0.06182212581344902
TeamCity,0.05856832971800434
Redis,0.057483731019522775
Администрирование,0.057483731019522775
MS SQL,0.05639913232104121
Terraform,0.055314533622559656
Unix,0.05422993492407809
docker,0.05422993492407809
C++,0.049891540130151846
RabbitMQ,0.04772234273318872
kubernetes,0.044468546637744036
Azure,0.04338394793926247
