tag,norm_val
JavaScript,1.0
Git,0.6013363028953229
CSS,0.5412026726057907
HTML5,0.495916852264291
HTML,0.44766146993318484
CSS3,0.4083147735708983
React,0.33407572383073497
jQuery,0.19599109131403117
AngularJS,0.1855976243504083
TypeScript,0.170007423904974
Node.js,0.1403118040089087
Sass,0.11432813659985153
Less,0.10764662212323682
Redux,0.10690423162583519
Bootstrap,0.09057164068299926
Английский — B1 — Средний,0.07943578322197475
ООП,0.07720861172976985
Vue.js,0.0757238307349666
Vue,0.06755753526354863
Angular,0.066815144766147
react,0.054194506310319225
Webpack,0.05270972531551596
Atlassian Jira,0.050482553823311065
Linux,0.04974016332590943
ReactJS,0.0467706013363029
Typescript,0.0467706013363029
Работа в команде,0.0467706013363029
Английский язык,0.04602821083890126
Ajax,0.04602821083890126
MySQL,0.04528582034149963
PHP,0.04305864884929473
Английский — B2 — Средне-продвинутый,0.041573867854491464
REST,0.041573867854491464
SQL,0.0400890868596882
Agile Project Management,0.03934669636228656
Adobe Photoshop,0.0378619153674833
Кроссбраузерная верстка,0.03637713437268003
React.js,0.032665181885671864
Java,0.028210838901262063
