tag,norm_val
JavaScript,1.0
Git,0.5614035087719298
CSS,0.4817251461988304
HTML5,0.4057017543859649
HTML,0.3969298245614035
React,0.3932748538011696
CSS3,0.34502923976608185
TypeScript,0.18932748538011696
jQuery,0.16739766081871346
AngularJS,0.16228070175438597
Node.js,0.15935672514619884
Redux,0.13815789473684212
Sass,0.1111111111111111
Less,0.1067251461988304
Английский — B1 — Средний,0.097953216374269
Bootstrap,0.0935672514619883
Vue.js,0.0847953216374269
ООП,0.08187134502923976
Английский язык,0.07821637426900585
react,0.07383040935672515
Vue,0.07383040935672515
Typescript,0.07236842105263158
Английский — B2 — Средне-продвинутый,0.07017543859649122
Webpack,0.06432748538011696
Angular,0.062134502923976605
PHP,0.054093567251461985
REST,0.054093567251461985
Linux,0.0533625730994152
Atlassian Jira,0.05116959064327485
MySQL,0.05043859649122807
redux,0.046052631578947366
ReactJS,0.04312865497076023
SQL,0.04093567251461988
Agile Project Management,0.03874269005847953
PostgreSQL,0.03728070175438596
Ajax,0.035818713450292396
Кроссбраузерная верстка,0.03435672514619883
React.js,0.03216374269005848
Работа в команде,0.03070175438596491
