Date,tag,val
2022-10-03,API,0.0471311475409836
2022-10-03,Adobe Photoshop,0.0071721311475409
2022-10-03,Agile,0.0153688524590163
2022-10-03,Atlassian Jira,0.0368852459016393
2022-10-03,Bash,0.0389344262295082
2022-10-03,Big Data,0.0122950819672131
2022-10-03,Business English,0.0061475409836065
2022-10-03,C#,0.0143442622950819
2022-10-03,C++,0.0348360655737704
2022-10-03,C/C++,0.0143442622950819
2022-10-03,CSS,0.033811475409836
2022-10-03,Data Analysis,0.0061475409836065
2022-10-03,Data Mining,0.0061475409836065
2022-10-03,Django,0.0983606557377049
2022-10-03,Django Framework,0.3247950819672131
2022-10-03,Docker-compose,0.0143442622950819
2022-10-03,Erlang,0.0102459016393442
2022-10-03,Flask,0.1331967213114754
2022-10-03,Git,0.3995901639344262
2022-10-03,HTML,0.033811475409836
2022-10-03,HTML5,0.0092213114754098
2022-10-03,HTTP,0.0102459016393442
2022-10-03,Java,0.0194672131147541
2022-10-03,JavaScript,0.0625
2022-10-03,Jenkins,0.0163934426229508
2022-10-03,Linux,0.3022540983606557
2022-10-03,MS SQL,0.0122950819672131
2022-10-03,MongoDB,0.0563524590163934
2022-10-03,MySQL,0.0706967213114754
2022-10-03,Nginx,0.0235655737704918
2022-10-03,NoSQL,0.0153688524590163
2022-10-03,Node.js,0.0061475409836065
2022-10-03,ORACLE,0.0071721311475409
2022-10-03,ORM,0.0133196721311475
2022-10-03,OpenStack,0.0061475409836065
2022-10-03,PHP,0.0071721311475409
2022-10-03,PostgreSQL,0.4334016393442623
2022-10-03,PyCharm,0.0194672131147541
2022-10-03,Python,1.0
2022-10-03,QA,0.0194672131147541
2022-10-03,Qt,0.0061475409836065
2022-10-03,REST,0.048155737704918
2022-10-03,RabbitMQ,0.0727459016393442
2022-10-03,Redis,0.0768442622950819
2022-10-03,SQL,0.305327868852459
2022-10-03,SaaS,0.0071721311475409
2022-10-03,Scrum,0.0153688524590163
2022-10-03,Selenium,0.0133196721311475
2022-10-03,Selenium IDE,0.0071721311475409
2022-10-03,TeamCity,0.0133196721311475
2022-10-03,Teamleading,0.0092213114754098
2022-10-03,Tornado,0.0061475409836065
2022-10-03,Unit Testing,0.0153688524590163
2022-10-03,XML,0.0122950819672131
2022-10-03,aiohttp,0.0215163934426229
2022-10-03,airflow,0.0112704918032786
2022-10-03,ansible,0.0081967213114754
2022-10-03,asyncio,0.0481557377049179
2022-10-03,aws,0.0245901639344262
2022-10-03,backend,0.0133196721311475
2022-10-03,blockchain,0.0122950819672131
2022-10-03,celery,0.0317622950819672
2022-10-03,ci/cd,0.0317622950819672
2022-10-03,clickhouse,0.026639344262295
2022-10-03,data science,0.0112704918032786
2022-10-03,devops,0.0092213114754098
2022-10-03,django rest framework,0.0153688524590163
2022-10-03,docker,0.2448770491803278
2022-10-03,drf,0.0102459016393442
2022-10-03,elasticsearch,0.0317622950819672
2022-10-03,fastapi,0.0276639344262295
2022-10-03,go,0.0163934426229508
2022-10-03,golang,0.0225409836065573
2022-10-03,graphql,0.0061475409836065
2022-10-03,grpc,0.0071721311475409
2022-10-03,it,0.0071721311475409
2022-10-03,k8s,0.0071721311475409
2022-10-03,kafka,0.0512295081967213
2022-10-03,kubernetes,0.0532786885245901
2022-10-03,machine learning,0.0081967213114754
2022-10-03,microservices,0.0102459016393442
2022-10-03,microservices architecture,0.0092213114754098
2022-10-03,ml,0.0163934426229508
2022-10-03,numpy,0.0071721311475409
2022-10-03,pandas,0.0184426229508196
2022-10-03,postman,0.0081967213114754
2022-10-03,pytest,0.0368852459016393
2022-10-03,pytorch,0.0061475409836065
2022-10-03,react,0.026639344262295
2022-10-03,rest api,0.0184426229508196
2022-10-03,solid,0.0112704918032786
2022-10-03,sqlalchemy,0.026639344262295
2022-10-03,swagger,0.0071721311475409
2022-10-03,web api,0.0061475409836065
