tag,norm_val
JavaScript,1.0
Git,0.4320066334991708
Node.js,0.42703150912106136
HTML5,0.2935323383084577
CSS,0.29270315091210614
React,0.2728026533996683
HTML,0.2570480928689884
PostgreSQL,0.2263681592039801
SQL,0.20149253731343283
CSS3,0.19817578772802655
PHP,0.17081260364842454
MySQL,0.14262023217247097
REST,0.11857379767827529
AngularJS,0.11857379767827529
Английский — B1 — Средний,0.11442786069651742
ООП,0.11442786069651742
Docker,0.1077943615257048
Английский — B2 — Средне-продвинутый,0.10696517412935323
TypeScript,0.10613598673300166
Laravel,0.10199004975124377
Английский язык,0.09950248756218906
MongoDB,0.09867330016583747
PHP5,0.09618573797678276
jQuery,0.09535655058043117
Vue.js,0.09286898839137644
Linux,0.08706467661691543
Yii,0.0812603648424544
Symfony,0.07711442786069651
React JS,0.07379767827529021
Yii2,0.07213930348258707
Atlassian Jira,0.06467661691542288
Vue,0.05555555555555555
Python,0.05472636815920398
Agile Project Management,0.04975124378109453
Redux,0.04809286898839138
Bootstrap,0.0472636815920398
Redis,0.04477611940298507
Sass,0.0439469320066335
Less,0.04228855721393035
