tag,norm_val
JavaScript,1.0
Git,0.4838709677419355
Node.js,0.4682981090100111
CSS,0.3448275862068966
HTML,0.26807563959955505
HTML5,0.24026696329254726
React,0.21913236929922136
CSS3,0.1757508342602892
MySQL,0.15795328142380421
MongoDB,0.13681868743047831
PostgreSQL,0.12903225806451613
TypeScript,0.12235817575083426
SQL,0.12013348164627363
Английский язык,0.11902113459399333
Английский — B2 — Средне-продвинутый,0.11568409343715239
jQuery,0.10789766407119021
ООП,0.10233592880978866
AngularJS,0.10011123470522804
Vue.js,0.09566184649610679
Английский — B1 — Средний,0.09566184649610679
PHP,0.09232480533926585
Linux,0.08342602892102335
Redux,0.06896551724137931
Less,0.05561735261401557
Python,0.05228031145717464
Atlassian Jira,0.05116796440489433
Java,0.05116796440489433
Sass,0.05005561735261402
React.js,0.047830923248053395
Docker,0.041156840934371525
REST,0.041156840934371525
Scrum,0.041156840934371525
vue.js,0.041156840934371525
Agile Project Management,0.04004449388209121
react,0.0389321468298109
Vue,0.0389321468298109
Bootstrap,0.03670745272525028
Redis,0.03670745272525028
PHP5,0.03670745272525028
