2023-11-01,Java,1.0
2023-11-01,Spring Framework,0.5764094955489614
2023-11-01,PostgreSQL,0.40281899109792285
2023-11-01,SQL,0.3056379821958457
2023-11-01,Git,0.2767062314540059
2023-11-01,Kafka,0.22551928783382788
2023-11-01,Spring Boot,0.17729970326409494
2023-11-01,Docker,0.15949554896142434
2023-11-01,Hibernate ORM,0.14836795252225518
2023-11-01,REST,0.13056379821958458
2023-11-01,Kotlin,0.12388724035608309
2023-11-01,Kubernetes,0.10014836795252226
2023-11-01,RabbitMQ,0.09124629080118694
2023-11-01,Spring,0.08382789317507418
2023-11-01,Apache Maven,0.07937685459940653
2023-11-01,Hibernate,0.07418397626112759
2023-11-01,ORACLE,0.07344213649851632
2023-11-01,JUnit,0.06824925816023739
2023-11-01,Java Core,0.06824925816023739
2023-11-01,Linux,0.05934718100890208
2023-11-01,Java SE,0.057863501483679525
2023-11-01,Maven,0.05192878338278932
2023-11-01,JavaScript,0.04970326409495549
2023-11-01,Java EE,0.045252225519287835
2023-11-01,SOAP,0.04080118694362018
2023-11-01,API,0.040059347181008904
2023-11-01,Jenkins,0.040059347181008904
2023-11-01,MySQL,0.039317507418397624
2023-11-01,Atlassian Jira,0.037091988130563795
2023-11-01,Redis,0.037091988130563795
2023-11-01,Gradle,0.03635014836795252
2023-11-01,Apache Kafka,0.034866468842729974
2023-11-01,MongoDB,0.03412462908011869
2023-11-01,Microservices,0.031899109792284865
2023-11-01,QA,0.028931750741839762
2023-11-01,CI/CD,0.028189910979228485
2023-11-01,OpenShift,0.026706231454005934
2023-11-01,Internship,0.024480712166172106
2023-11-01,Python,0.022997032640949554
2023-11-01,XML,0.022997032640949554
2023-11-01,Selenium,0.020771513353115726
2023-11-01,MS SQL,0.020771513353115726
2023-11-01,NoSQL,0.019287833827893175
2023-11-01,HTML,0.019287833827893175
2023-11-01,JPA,0.019287833827893175
2023-11-01,Scrum,0.018545994065281898
2023-11-01,REST API,0.018545994065281898
2023-11-01,SCALA,0.017062314540059347
2023-11-01,AngularJS,0.015578635014836795
2023-11-01,CSS,0.015578635014836795
2023-11-01,JDBC,0.01483679525222552
2023-11-01,Agile,0.014094955489614243
2023-11-01,Atlassian Confluence,0.014094955489614243
2023-11-01,Android,0.013353115727002967
2023-11-01,React,0.013353115727002967
2023-11-01,HTTP,0.012611275964391691
2023-11-01,JSON API,0.011869436201780416
2023-11-01,TestNG,0.011869436201780416
2023-11-01,kafka,0.011869436201780416
2023-11-01,Oracle Pl/SQL,0.011869436201780416
2023-11-01,Apache Tomcat,0.011869436201780416
2023-11-01,ELK,0.01112759643916914
2023-11-01,Unit Testing,0.01112759643916914
2023-11-01,ElasticSearch,0.01112759643916914
2023-11-01,Java Servlets,0.01112759643916914
2023-11-01,TeamCity,0.010385756676557863
2023-11-01,Cassandra,0.010385756676557863
2023-11-01,AWS,0.010385756676557863
2023-11-01,Spring Cloud,0.010385756676557863
2023-11-01,Mockito,0.010385756676557863
2023-11-01,SOLID,0.009643916913946587
2023-11-01,Camunda,0.009643916913946587
2023-11-01,Agile Project Management,0.009643916913946587
2023-11-01,Cucumber,0.009643916913946587
2023-11-01,Selenium IDE,0.009643916913946587
2023-11-01,JSP,0.009643916913946587
2023-11-01,Intellij IDEA,0.008902077151335312
2023-11-01,Elasticsearch,0.008902077151335312
2023-11-01,Grafana,0.008902077151335312
2023-11-01,Groovy,0.008902077151335312
2023-11-01,Gitlab,0.008902077151335312
2023-11-01,Jira,0.008160237388724036
2023-11-01,Spring Data,0.008160237388724036
2023-11-01,Swagger,0.008160237388724036
2023-11-01,JMS,0.00741839762611276
2023-11-01,C++,0.00741839762611276
2023-11-01,RESTful API,0.00741839762611276
2023-11-01,Teamleading,0.00741839762611276
2023-11-01,Openshift,0.00741839762611276
2023-11-01,Hadoop,0.00741839762611276
2023-11-01,Selenide,0.00741839762611276
2023-11-01,Java 17,0.0066765578635014835
2023-11-01,JS,0.0066765578635014835
2023-11-01,Test case,0.0066765578635014835
2023-11-01,Liquibase,0.0066765578635014835
2023-11-01,TypeScript,0.0066765578635014835
2023-11-01,C#,0.0066765578635014835
2023-11-01,Angular,0.0066765578635014835
2023-11-01,GitLab,0.0066765578635014835
