Date,tag,val
2021-07-12,Java,1.0
2021-07-12,Spring Framework,0.6484641638225256
2021-07-12,SQL,0.39590443686006827
2021-07-12,Git,0.3430034129692833
2021-07-12,PostgreSQL,0.30204778156996587
2021-07-12,Hibernate ORM,0.2696245733788396
2021-07-12,Apache Maven,0.1416382252559727
2021-07-12,REST,0.13651877133105803
2021-07-12,Java SE,0.12627986348122866
2021-07-12,JavaScript,0.11262798634812286
2021-07-12,Английский — B1 — Средний,0.10921501706484642
2021-07-12,Java EE,0.10238907849829351
2021-07-12,Linux,0.08532423208191127
2021-07-12,Английский — B2 — Средне-продвинутый,0.07849829351535836
2021-07-12,Kotlin,0.07337883959044368
2021-07-12,JUnit,0.07167235494880546
2021-07-12,Spring Boot,0.06313993174061433
2021-07-12,Kafka,0.059726962457337884
2021-07-12,Docker,0.04778156996587031
2021-07-12,MongoDB,0.04778156996587031
2021-07-12,MySQL,0.040955631399317405
2021-07-12,RabbitMQ,0.03583617747440273
2021-07-12,Python,0.034129692832764506
2021-07-12,Atlassian Jira,0.034129692832764506
2021-07-12,ORACLE,0.034129692832764506
2021-07-12,Spring,0.032423208191126277
2021-07-12,SOAP,0.02901023890784983
2021-07-12,Apache Tomcat,0.02901023890784983
2021-07-12,JDBC,0.02901023890784983
2021-07-12,HTML,0.027303754266211604
2021-07-12,SCALA,0.027303754266211604
2021-07-12,NoSQL,0.027303754266211604
2021-07-12,Hibernate,0.025597269624573378
2021-07-12,AngularJS,0.025597269624573378
2021-07-12,JPA,0.025597269624573378
2021-07-12,Java Servlets,0.023890784982935155
2021-07-12,C++,0.023890784982935155
2021-07-12,Unit Testing,0.02218430034129693
2021-07-12,Intellij IDEA,0.02218430034129693
2021-07-12,CSS,0.020477815699658702
2021-07-12,Jenkins,0.020477815699658702
2021-07-12,Redis,0.01877133105802048
2021-07-12,Scrum,0.01877133105802048
2021-07-12,Английский — C1 — Продвинутый,0.01877133105802048
2021-07-12,XML,0.017064846416382253
2021-07-12,Apache Kafka,0.017064846416382253
2021-07-12,Java Core,0.017064846416382253
2021-07-12,Английский — A1 — Начальный,0.015358361774744027
2021-07-12,MS SQL,0.015358361774744027
2021-07-12,Agile Project Management,0.015358361774744027
2021-07-12,Oracle Pl/SQL,0.013651877133105802
2021-07-12,Kubernetes,0.013651877133105802
2021-07-12,AWS,0.013651877133105802
2021-07-12,Maven,0.013651877133105802
2021-07-12,C#,0.013651877133105802
2021-07-12,Spring boot,0.011945392491467578
2021-07-12,Английский — A2 — Элементарный,0.011945392491467578
2021-07-12,Teamleading,0.011945392491467578
2021-07-12,Cистемы управления базами данных,0.011945392491467578
2021-07-12,База данных: Oracle,0.011945392491467578
2021-07-12,REST API,0.011945392491467578
2021-07-12,kafka,0.010238907849829351
2021-07-12,Java 11,0.010238907849829351
2021-07-12,docker,0.010238907849829351
2021-07-12,jQuery,0.010238907849829351
2021-07-12,Design Patterns,0.010238907849829351
2021-07-12,SVN,0.010238907849829351
2021-07-12,React,0.010238907849829351
2021-07-12,Groovy,0.010238907849829351
2021-07-12,JSON API,0.008532423208191127
2021-07-12,EJB,0.008532423208191127
2021-07-12,Elasticsearch,0.008532423208191127
2021-07-12,Backend,0.008532423208191127
2021-07-12,.NET Framework,0.008532423208191127
2021-07-12,MVC,0.008532423208191127
2021-07-12,Team management,0.008532423208191127
2021-07-12,Ruby,0.008532423208191127
2021-07-12,Gradle,0.008532423208191127
2021-07-12,English,0.008532423208191127
2021-07-12,Android,0.008532423208191127
2021-07-12,Back-end,0.008532423208191127
2021-07-12,JSP,0.008532423208191127
2021-07-12,TestNG,0.008532423208191127
2021-07-12,C/C++,0.008532423208191127
2021-07-12,OpenShift,0.006825938566552901
2021-07-12,Cassandra,0.006825938566552901
2021-07-12,HTML5,0.006825938566552901
2021-07-12,SOLID,0.006825938566552901
2021-07-12,Spring stack,0.006825938566552901
2021-07-12,Microservice Architecture,0.006825938566552901
2021-07-12,Hibernate/JPA,0.006825938566552901
2021-07-12,OpenAPI,0.006825938566552901
2021-07-12,Node.js,0.006825938566552901
2021-07-12,CI/CD,0.006825938566552901
2021-07-12,Gitlab,0.006825938566552901
2021-07-12,API,0.006825938566552901
2021-07-12,Spark,0.006825938566552901
2021-07-12,JSF,0.006825938566552901
2021-07-12,Unix,0.006825938566552901
