tag,norm_val
Python,1.0
Git,0.42336259284267386
Django Framework,0.3896016205266712
SQL,0.35989196488858877
PostgreSQL,0.35584064821066846
Linux,0.3106009453072249
MySQL,0.11411208642808914
Redis,0.10938555030384875
JavaScript,0.10465901417960838
Английский — B1 — Средний,0.10060769750168805
Flask,0.08507765023632681
Английский язык,0.08507765023632681
ООП,0.07967589466576637
MongoDB,0.07427413909520594
Docker,0.07292370020256583
Английский — B2 — Средне-продвинутый,0.06954760297096556
C++,0.04929101958136394
REST,0.04726536124240378
AWS,0.04523970290344362
CSS,0.04388926401080351
HTML,0.04321404456448346
Atlassian Jira,0.04051316677920324
RabbitMQ,0.03443619176232275
Java,0.03308575286968265
Базы данных,0.03308575286968265
API,0.02700877785280216
HTML5,0.025658338960162053
Nginx,0.024307900067521943
asyncio,0.022957461174881837
MS SQL,0.02160702228224173
Работа в команде,0.02160702228224173
Kafka,0.018906144496961513
NoSQL,0.01823092505064146
Scrum,0.01823092505064146
Agile Project Management,0.01823092505064146
Работа с базами данных,0.01823092505064146
Английский — A1 — Начальный,0.017555705604321403
Английский — C1 — Продвинутый,0.017555705604321403
Celery,0.017555705604321403
