tag,norm_val
Python,1.0
Django Framework,0.40407470288624786
Git,0.400679117147708
PostgreSQL,0.3701188455008489
SQL,0.35144312393887944
Linux,0.3395585738539898
JavaScript,0.13242784380305603
MySQL,0.11884550084889643
Docker,0.10865874363327674
Английский — B1 — Средний,0.10186757215619695
Flask,0.0899830220713073
ООП,0.0831918505942275
MongoDB,0.07470288624787776
Английский — B2 — Средне-продвинутый,0.0730050933786078
Английский язык,0.07130730050933787
Redis,0.06960950764006792
REST,0.06960950764006792
Базы данных,0.050933786078098474
Atlassian Jira,0.04753820033955857
C++,0.04074702886247878
CSS,0.03904923599320883
Java,0.03735144312393888
HTML,0.03395585738539898
Unix,0.03395585738539898
RabbitMQ,0.03395585738539898
Работа в команде,0.03225806451612903
MS SQL,0.03225806451612903
AWS,0.027164685908319185
API,0.025466893039049237
Celery,0.023769100169779286
Django,0.022071307300509338
Nginx,0.022071307300509338
REST API,0.02037351443123939
Golang,0.01867572156196944
NoSQL,0.01867572156196944
Математическая статистика,0.01867572156196944
Kubernetes,0.01867572156196944
SOAP,0.01867572156196944
jQuery,0.01867572156196944
