tag,norm_val
Python,1.0
Git,0.4987873888439774
Django Framework,0.4042037186742118
Linux,0.3807599029911075
SQL,0.3799514955537591
PostgreSQL,0.3322554567502021
JavaScript,0.12611156022635409
MySQL,0.12045270816491511
Английский — B1 — Средний,0.1059013742926435
ООП,0.10185933710590138
Английский — B2 — Средне-продвинутый,0.09700889248181083
Redis,0.08973322554567502
Английский язык,0.07922392886014551
Flask,0.07841552142279709
Docker,0.07841552142279709
MongoDB,0.06628940986257073
PHP,0.04688763136620857
Английский — C1 — Продвинутый,0.04688763136620857
C++,0.04527081649151172
REST,0.041228779304769606
CSS,0.04042037186742118
Работа в команде,0.039611964430072755
HTML,0.039611964430072755
Unit Testing,0.037186742118027485
Atlassian Jira,0.03556992724333064
Mac Os,0.034761519805982216
RabbitMQ,0.03395311236863379
Shell Scripting,0.03395311236863379
Teambuilding,0.03395311236863379
MS SQL,0.030719482619240096
Nginx,0.030719482619240096
Базы данных,0.02910266774454325
Java,0.025869037995149554
HTML5,0.025869037995149554
AWS,0.025060630557801132
Bash,0.025060630557801132
Unix,0.02263540824575586
API,0.021018593371059015
QA,0.019401778496362168
