tag,norm_val
Python,1.0
Django Framework,0.40694789081885857
PostgreSQL,0.3784119106699752
Git,0.3784119106699752
Linux,0.3250620347394541
SQL,0.3163771712158809
MySQL,0.12779156327543426
JavaScript,0.12034739454094293
Redis,0.10297766749379653
Английский язык,0.0967741935483871
Flask,0.0967741935483871
MongoDB,0.09181141439205956
Docker,0.08188585607940446
ООП,0.07320099255583126
Английский — B1 — Средний,0.06823821339950373
Английский — B2 — Средне-продвинутый,0.06575682382133995
C++,0.062034739454094295
REST,0.05086848635235732
CSS,0.04714640198511166
HTML,0.04590570719602978
Atlassian Jira,0.03970223325062035
RabbitMQ,0.034739454094292806
Unix,0.031017369727047148
Agile Project Management,0.031017369727047148
QA,0.028535980148883373
Java,0.028535980148883373
Работа в команде,0.02729528535980149
Bash,0.02729528535980149
PHP,0.026054590570719603
AWS,0.02481389578163772
MS SQL,0.022332506203473945
Nginx,0.022332506203473945
Unit Testing,0.02109181141439206
Asyncio,0.02109181141439206
Английский — A1 — Начальный,0.02109181141439206
Базы данных,0.02109181141439206
API,0.019851116625310174
XML,0.019851116625310174
Celery,0.019851116625310174
