tag,norm_val
Python,1.0
Django Framework,0.39126637554585153
Git,0.38165938864628823
PostgreSQL,0.34323144104803494
Linux,0.32838427947598253
SQL,0.2995633187772926
MySQL,0.1056768558951965
JavaScript,0.10480349344978165
Redis,0.09606986899563319
Английский язык,0.09344978165938865
ООП,0.0925764192139738
Docker,0.08820960698689956
MongoDB,0.08471615720524017
Flask,0.08209606986899563
Английский — B2 — Средне-продвинутый,0.06462882096069869
C++,0.06026200873362445
Английский — B1 — Средний,0.056768558951965066
HTML,0.050655021834061134
CSS,0.043668122270742356
Работа в команде,0.04279475982532751
RabbitMQ,0.04192139737991266
REST,0.04017467248908297
Atlassian Jira,0.03842794759825328
MS SQL,0.03406113537117904
Unit Testing,0.029694323144104803
Nginx,0.028820960698689956
Java,0.028820960698689956
Unix,0.025327510917030567
Celery,0.023580786026200874
jQuery,0.020087336244541485
QA,0.020087336244541485
API,0.020087336244541485
PHP,0.020087336244541485
Базы данных,0.020087336244541485
Bash,0.020087336244541485
AWS,0.01921397379912664
Английский — C1 — Продвинутый,0.01921397379912664
Cистемы управления базами данных,0.01834061135371179
Agile Project Management,0.01834061135371179
