Date,tag,val
2024-12-02,JavaScript,1.0
2024-12-02,TypeScript,0.6422535211267606
2024-12-02,Node.js,0.6366197183098592
2024-12-02,Git,0.4619718309859155
2024-12-02,PostgreSQL,0.36056338028169016
2024-12-02,React,0.3380281690140845
2024-12-02,HTML,0.29295774647887324
2024-12-02,CSS,0.27323943661971833
2024-12-02,VueJS,0.23098591549295774
2024-12-02,Docker,0.21690140845070421
2024-12-02,SQL,0.17746478873239438
2024-12-02,Vue.js,0.16056338028169015
2024-12-02,REST API,0.14929577464788732
2024-12-02,HTML5,0.14929577464788732
2024-12-02,CSS3,0.14647887323943662
2024-12-02,PHP,0.14647887323943662
2024-12-02,MongoDB,0.1323943661971831
2024-12-02,MySQL,0.11549295774647887
2024-12-02,Redis,0.11267605633802817
2024-12-02,CI/CD,0.09859154929577464
2024-12-02,RabbitMQ,0.09577464788732394
2024-12-02,Gitlab,0.09295774647887324
2024-12-02,API,0.08732394366197183
2024-12-02,Linux,0.08450704225352113
2024-12-02,REST,0.08169014084507042
2024-12-02,Laravel,0.07042253521126761
2024-12-02,JS,0.0676056338028169
2024-12-02,C#,0.0647887323943662
2024-12-02,Nest.js,0.059154929577464786
2024-12-02,Vue,0.059154929577464786
2024-12-02,Angular,0.059154929577464786
2024-12-02,Redux,0.059154929577464786
2024-12-02,Webpack,0.056338028169014086
2024-12-02,Kubernetes,0.05352112676056338
2024-12-02,HTTP,0.05070422535211268
2024-12-02,SOLID,0.05070422535211268
2024-12-02,Python,0.04788732394366197
2024-12-02,NestJS,0.04788732394366197
2024-12-02,React Native,0.04788732394366197
2024-12-02,GitHub,0.04788732394366197
2024-12-02,Ajax,0.04507042253521127
2024-12-02,jQuery,0.04507042253521127
2024-12-02,Frontend,0.04225352112676056
2024-12-02,Sass,0.03943661971830986
2024-12-02,React.js,0.03943661971830986
2024-12-02,MS SQL,0.036619718309859155
2024-12-02,Java,0.036619718309859155
2024-12-02,Backend,0.036619718309859155
2024-12-02,Docker-compose,0.030985915492957747
2024-12-02,Apache Kafka,0.030985915492957747
2024-12-02,.NET Framework,0.028169014084507043
2024-12-02,Scrum,0.028169014084507043
2024-12-02,GraphQL,0.028169014084507043
2024-12-02,Express,0.028169014084507043
2024-12-02,Nuxt,0.02535211267605634
2024-12-02,Clickhouse,0.02535211267605634
2024-12-02,Nginx,0.02535211267605634
2024-12-02,SCSS,0.02535211267605634
2024-12-02,.NET Core,0.02535211267605634
2024-12-02,Agile,0.02535211267605634
2024-12-02,ReactJS,0.022535211267605635
2024-12-02,Java Script,0.022535211267605635
2024-12-02,Nuxt.js,0.022535211267605635
2024-12-02,Golang,0.022535211267605635
2024-12-02,HTML/CSS,0.022535211267605635
2024-12-02,Atlassian Jira,0.022535211267605635
2024-12-02,ES6,0.022535211267605635
2024-12-02,NodeJS,0.01971830985915493
2024-12-02,Yii,0.01971830985915493
2024-12-02,Next.js,0.01971830985915493
2024-12-02,Figma,0.01971830985915493
2024-12-02,Unit Testing,0.01971830985915493
2024-12-02,Vuex,0.01971830985915493
2024-12-02,JSON,0.01971830985915493
2024-12-02,Cypress,0.01971830985915493
2024-12-02,Selenium,0.01971830985915493
2024-12-02,C++,0.01971830985915493
2024-12-02,Битрикс24,0.01971830985915493
2024-12-02,Express.js,0.016901408450704224
2024-12-02,XML,0.016901408450704224
2024-12-02,JSON API,0.016901408450704224
2024-12-02,MobX,0.016901408450704224
2024-12-02,Ext JS,0.016901408450704224
2024-12-02,Grafana,0.016901408450704224
2024-12-02,Pinia,0.016901408450704224
2024-12-02,Jest,0.016901408450704224
2024-12-02,Jenkins,0.016901408450704224
2024-12-02,ITIL,0.016901408450704224
2024-12-02,iOS,0.016901408450704224
2024-12-02,SignalR,0.014084507042253521
2024-12-02,NoSQL,0.014084507042253521
2024-12-02,Gulp,0.014084507042253521
2024-12-02,Kafka,0.014084507042253521
2024-12-02,vue.js,0.014084507042253521
2024-12-02,TypeORM,0.014084507042253521
2024-12-02,vuex,0.014084507042253521
2024-12-02,Less,0.014084507042253521
2024-12-02,AWS,0.014084507042253521
2024-12-02,SSR,0.014084507042253521
