tag,norm_val
Golang,1.0
PostgreSQL,0.5757575757575758
Git,0.3939393939393939
Go,0.32323232323232326
SQL,0.29292929292929293
Python,0.24242424242424243
Linux,0.23232323232323232
MySQL,0.23232323232323232
C++,0.2222222222222222
MongoDB,0.20202020202020202
Redis,0.20202020202020202
Английский — A1 — Начальный,0.1717171717171717
Английский язык,0.1717171717171717
ООП,0.16161616161616163
Docker,0.15151515151515152
kubernetes,0.13131313131313133
Gitlab,0.12121212121212122
docker,0.12121212121212122
CI/DI,0.12121212121212122
Docker&Kubernetes,0.12121212121212122
PHP,0.1111111111111111
Java,0.1111111111111111
Английский — B1 — Средний,0.1111111111111111
REST,0.10101010101010101
RabbitMQ,0.10101010101010101
golang,0.10101010101010101
NoSQL,0.0707070707070707
Kafka,0.06060606060606061
HTTP,0.06060606060606061
gRPC,0.06060606060606061
Английский — B2 — Средне-продвинутый,0.050505050505050504
Kubernetes,0.050505050505050504
ClickHouse,0.050505050505050504
Scrum,0.050505050505050504
Unix,0.050505050505050504
Teamleading,0.04040404040404041
Agile Project Management,0.04040404040404041
Работа в команде,0.04040404040404041
MS SQL,0.04040404040404041
