Cobol (Mainframe),Mainframe Cobol Developer ,Malaysia
Cobol (Mainframe),Mainframe Cobol Developer ,Malaysia
Other Packaged Software,Developer - Adobe Campaign/Unica ,Malaysia
Other Packaged Software,Developer - Adobe Campaign/Unica ,Malaysia
BigData Development,"Developer - Hadoop, Teradata, Python",Malaysia
BigData Development,"Developer - Hadoop, Teradata, Python",Malaysia
"Other Vendor specific (Quantum, Coremont etc.)",Intellimatch Business Analyst,India
"Other Vendor specific (Quantum, Coremont etc.)",Intellimatch Business Analyst,India
"Other Vendor specific (Quantum, Coremont etc.)",Intellimatch Business Analyst,India
"Other Vendor specific (Quantum, Coremont etc.)",Intellimatch Business Analyst,India
Software/System Architecture,Modernization Architect,Spain
Software/System Architecture,Modernization Architect,Spain
Software/System Architecture,Modernization Architect,Mexico
Software/System Architecture,Modernization Architect,Mexico
Software/System Architecture,Modernization Architect,Canada
Software/System Architecture,Modernization Architect,Canada
Software/System Architecture,Modernization Architect,Brazil
Software/System Architecture,Modernization Architect,Brazil
Software/System Architecture,Modernization Architect,Argentina
Software/System Architecture,Modernization Architect,Argentina
Java,Senior Java Developer,United States of America
Java,Senior Java Developer,United States of America
Java,Senior Java Developer,United States of America
Java,Senior Java Developer,United States of America
Data Science,Database Engineer (Sybase),Poland
Data Science,Database Engineer (Sybase),Poland
Data Science,Database Engineer (Sybase),Poland
Data Science,Database Engineer (Sybase),Poland
Data Architecture,Staff Engineer - Master Data Management,Romania
Data Architecture,Staff Engineer - Master Data Management,Romania
Data Architecture,Staff Engineer - Master Data Management,Poland
Data Architecture,Staff Engineer - Master Data Management,Poland
Data Architecture,Staff Engineer - Master Data Management,India
Data Architecture,Staff Engineer - Master Data Management,India
Data Architecture,Staff Engineer - Master Data Management,Bulgaria
Data Architecture,Staff Engineer - Master Data Management,Bulgaria
Java,Senior Java Developer,India
Java,Senior Java Developer,India
Java,Senior Java Developer,India
Java,Senior Java Developer,India
Java,Senior Java Developer,India
Java,Senior Java Developer,India
Manual Testing,Senior QA Analyst/QA Manual Engineer,Ukraine
Manual Testing,Senior QA Analyst/QA Manual Engineer,Ukraine
Manual Testing,Senior QA Analyst/QA Manual Engineer,Serbia
Manual Testing,Senior QA Analyst/QA Manual Engineer,Serbia
Manual Testing,Senior QA Analyst/QA Manual Engineer,Poland
Manual Testing,Senior QA Analyst/QA Manual Engineer,Poland
JavaScript,Senior JS Developer (L3 support and Capital markets exp.),Poland
JavaScript,Senior JS Developer (L3 support and Capital markets exp.),Poland
JavaScript,Senior JS Developer (L3 support and Capital markets exp.),Mexico
JavaScript,Senior JS Developer (L3 support and Capital markets exp.),Mexico
Front-end React,Senior Front End React/UI Developer,Poland
Front-end React,Senior Front End React/UI Developer,Poland
Front-end React,Senior Front End React/UI Developer,Poland
Front-end React,Senior Front End React/UI Developer,Poland
Front-end React,Senior Front End React/UI Developer,Poland
Front-end React,Senior Front End React/UI Developer,Poland
Front-end React,Senior Front End React/UI Developer,Poland
Front-end React,Senior Front End React/UI Developer,Poland
Automated Testing Java,Senior/Lead Test Manager,Spain
Automated Testing Java,Senior/Lead Test Manager,Spain
Automated Testing Java,Senior/Lead Test Manager,Serbia
Automated Testing Java,Senior/Lead Test Manager,Serbia
Java,Senior Java Developer,India
Java,Senior Java Developer,India
Axiom,Senior Axiom Tester,India
Axiom,Senior Axiom Tester,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Other Scripting Languages,KDB Developer,India
Murex FO, Murex FO Lead Consultant - Equity Autocallable Module,Singapore
Murex FO, Murex FO Lead Consultant - Equity Autocallable Module,Singapore
Murex FO,Murex FO Senior Consultant,Singapore
Murex FO,Murex FO Senior Consultant,Singapore
Murex ECM,Production Support Lead,Singapore
Murex ECM,Production Support Lead,Singapore
Murex Datamart,BAU Consultant,Poland
Murex Datamart,BAU Consultant,Poland
Python,Regular Python Developer,Romania
Python,Regular Python Developer,Romania
"Other Vendor specific (Quantum, Coremont etc.)",Intellimatch Technical Lead,India
"Other Vendor specific (Quantum, Coremont etc.)",Intellimatch Technical Lead,India
"Other Vendor specific (Quantum, Coremont etc.)",Intellimatch Technical Lead,India
"Other Vendor specific (Quantum, Coremont etc.)",Intellimatch Technical Lead,India
IT - Other,IT Support Engineer,Egypt
IT - Other,IT Support Engineer,Egypt
Financial Planning & Analysis,Financial Partner AMS,Ukraine
Financial Planning & Analysis,Financial Partner AMS,Ukraine
BigData Development,Tech Lead - Data Sourcing & Integration,Romania
BigData Development,Tech Lead - Data Sourcing & Integration,Romania
Business Analysis,Senior Requirements Engineer,Switzerland
Business Analysis,Senior Requirements Engineer,Switzerland
Business Analysis,Business Analyst with Market Risk knowledge,United States of America
Business Analysis,Business Analyst with Market Risk knowledge,United States of America
Java,Senior Java Developer ,India
Java,Senior Java Developer ,India
Java,"Senior Software Engineer (Python, Java)",Ukraine
Java,"Senior Software Engineer (Python, Java)",Ukraine
Java Full Stack,Senior Software Engineer ,India
Java Full Stack,Senior Software Engineer ,India
Murex BO,Murex Back Office Consultant,India
Murex BO,Murex Back Office Consultant,India
Functional/System Analysis,Analyst - Process Specialist - Broadband Devices Team,United States of America
Functional/System Analysis,Analyst - Process Specialist - Broadband Devices Team,United States of America
