C/C++,GPU Kernel Library Software Developer,Gdansk/ PL,
Java,Java Team Lead,London/ GB,
Other Consulting,Business Analyst - Xceptor,Bengaluru/ IN,
Manual Testing,Senior QA Engineer (Manual + Automation),Wroclaw/ PL,
Manual Testing,Senior QA Engineer (Manual + Automation),Warsaw/ PL,
Manual Testing,Senior QA Engineer (Manual + Automation),Krakow/ PL,
Murex BO,Murex Back Office BA,Remote India/ IN,
Murex BO,Murex Back Office BA,Bengaluru/ IN,
Murex BO,Murex MxML Consultant,Remote India/ IN,
Murex BO,Murex MxML Consultant,Bengaluru/ IN,
Business Analysis,Senior Technical Business Analyst with PL/SQL & DWH,Bucharest/ RO,
Murex FO,Murex Front Office Consultant,Hyderabad/ IN/ IN,
DevOps,Azure DevOps Engineer,Remote Poland/ PL,
SQL (MySQL/ T-SQL/ Teradata etc.),TSQL and Batch Developer,Remote Poland/ PL,
SQL (MySQL/ T-SQL/ Teradata etc.),TSQL and Batch Developer,Remote Poland/ PL,
IT Infrastructure Engineering,Infrastructure Architect in Transaction Banking,Singapore/ SG,
Murex Datamart,Senior Murex Tech Lead,Remote India/ IN,
Murex FO,Senior Murex Front Office BA,Bengaluru/ IN,
PMA,Project Management Support Specialist,Kuala Lumpur/ MY,
Java,Software Developer - Java,Kuala Lumpur/ MY,
C#/VB.NET,Software Developer - C#/.NET,Kuala Lumpur/ MY,
C#/VB.NET,Software Developer - C#/.NET,Kuala Lumpur/ MY,
Murex FO,Senior Murex BA,Remote Romania/ RO,
Murex ERM,Murex Market Risk Support,Hyderabad/ IN/ IN,
C Embedded,System Firmware Engineer,Remote Poland/ PL,
Android,Senior Android Security Engineer,Remote India/ IN,
Python,Senior Python Developer,Eindhoven/ NL,
Technical Project Management,Senior Business Analyst (Agile),Remote India/ IN,
BPM Pega,Pega Senior System Architect,Remote India/ IN,
C/C++,Senior C++ Software Engineer,Remote Poland/ PL,
Automated Testing Java,QA Test Automation Lead,Bucharest/ RO,
DevOps,Azure DevOps Engineer,Wroclaw/ PL,
Murex MxML,Murex MxML Developer,Bengaluru/ IN,
SQL (MySQL/ T-SQL/ Teradata etc.),Lead TSQL and Batch Developer,Weehawken/ US,
SQL (MySQL/ T-SQL/ Teradata etc.),TSQL and Batch Developer,Wroclaw/ PL,
SQL (MySQL/ T-SQL/ Teradata etc.),TSQL and Batch Developer,Wroclaw/ PL,
Java,Strong Senior Java Developer,Remote Ukraine/ UA,
Business Analysis,Technical Business Analysis - Capital Markets,Sydney/ AU,
Python,Lead Python & C++ Engineer,Chennai/ IN,
Python,Lead Python & C++ Engineer,Bengaluru/ IN,
Murex Testing,Murex Functional Tester,Bengaluru/ IN,
Murex MxML,Murex MxML Developer,Bengaluru/ IN,
Murex Datamart,Murex Datamart Developer,Bengaluru/ IN,
Automated Testing Java,Regular QA automation,Bucharest/ RO,
Murex Datamart,Murex Datamart Developer,Pune/ IN,
Java,Senior Java Developer,Bucharest/ RO,
Murex ERM,Murex MLCDeveloper,Remote India/ IN,
Data Science,Data Scientist (Cloud),Bucharest/ RO,
UI/UX Design,UI Developer (Angular/Node),Bucharest/ RO,
DevOps,Senior DevOps Engineer,Belgrade/ RS,
Java,Senior Java developer,Remote Malaysia/ MY,
ETL (Informatica/ Ab Initio etc.),AbInitio Developer,Bengaluru/ IN,
Murex MxML,MxML Developer,Pune/ IN,
Murex MxML,MxML Developer,Bengaluru/ IN,
Murex Datamart,Murex Datamart Developer,Bengaluru/ IN,
Other Vendor specific (Quantum/ Coremont etc.),Enterprise Market Data Analyst,Singapore/ SG,
DevOps,Senior DevOps - Cloud services,Bucharest/ RO,
JavaScript,Senior JavaScript FullStack Developer,Remote India/ IN,
System Administration,Senior Network Engineer,Remote India/ IN,
Java,Senior Java Developer with Oracle SQL,Pune/ IN,
Murex Others,Java Developer with Murex experience (Any Module),Bengaluru/ IN,
BPM Pega,Pega Senior System Architect,Bengaluru/ IN,
Automated Testing Java,Senior Java Auto Test Engineer,Pune/ IN,
Java,Senior Java Developer,Bucharest/ RO,
Python,Senior Python Developer,Remote Romania/ RO,
Murex ERM,Murex Market Risk Consultant,Singapore/ SG,
BI Engineering,Senior Data Engineer,Remote India/ IN,
Automated Testing Java,Senior QA Automation Engineer,Bucharest/ RO,
Calypso,Calypso Developer,Mumbai/ IN,
Java,Java Developer,Bucharest/ RO,
DevOps,DevOps Engineer,Bucharest/ RO,
AI/ML,Deep Learning / Machine Learning Engineer,Remote Poland/ PL,
BPM Pega,Pega Senior System Architect,Hyderabad/ IN/ IN,
SQL (PL/SQL - Oracle),Oracle Developer,Bucharest/ RO,
Murex Datamart,Senior Murex Datamart Developer,Singapore/ SG,
Java,Senior Java & Python Developer,Remote Romania/ RO,
Murex MxML,Murex Integration SME,Toronto/ CA,
Murex MxML,Murex Integration SME,Anywhere/ WW,
Temenos,Multifonds Developer,Remote India/ IN,
C/C++,Senior C/C++ developer,Belgrade/ RS,
Calypso,Senior Calypso Collateral Business Analyst,Gurgaon/ IN,
BPM Appian,Senior Appian Developer,Bengaluru/ IN,
Murex MxML,Murex MxML Developer,Remote India/ IN,
Murex MxML,Murex MxML Developer,Bengaluru/ IN,
Financial Planning & Analysis,Senior Financial Partner,Kyiv/ UA,
Java Full Stack,Senior Java Fullstack Developer,Remote India/ IN,
Murex Others,Murex Accounting BA,Remote France/ FR,
Mechatronics Design,Mechanical Engineer,Singapore/ SG,
Temenos,Temenos GL Business Consultant,Remote India/ IN,
Temenos,Temenos Business Analyst,Remote India/ IN,
Temenos,Temenos Technical Consultant,Remote India/ IN,
Other Scripting Languages,Senior Perl Developer,Remote Ukraine/ UA,
Murex BO,Murex Accounting Consultant,Singapore/ SG,
BPM Pega,Pega Senior System Architect,Remote Sri Lanka/ LK,
Technical Support (SL1),L1 End User Support Analyst with French,Wroclaw/ PL,
Automated Testing Python,Python Automation Developer,Wroclaw/ PL,
Automated Testing Python,Python Automation Developer,Warsaw/ PL,
Automated Testing Python,Python Automation Developer,Krakow/ PL,
Java,Java Developer,Bengaluru/ IN,
Solution/Integration Architecture,PLC Control System Architect,Remote Romania/ RO,
Temenos,Java Developer with WealthSuite Front Office (Temenos TAP),Pune/ IN,
Java,Senior Java Developer,Cary/ North Carolina/ US,
DevOps,DevOps Engineer,Seoul/ KR,
Java,Java Developer,Bengaluru/ IN,
Python,Senior Full stack Python Engineer,Remote India/ IN,
Python,Senior Software Engineer (Raspberry Pi devices/ Python and Devops),Remote India/ IN,
Java,Senior Java Developer,Krakow/ PL,
C#/VB.NET,Full Stack .Net Engineer,Remote India/ IN,
Technical Support (SL1),Support Analyst,Zurich/ CH,
Java Full Stack,Senior Java Developer,Krakow/ PL,
Hogan,Hogan Mainframe Developer,Noida/ IN,
Technical Support (SL3),Senior PLC Commissioning Support Engineer (3rd level),Remote Poland/ PL,
Front-end React,React Front-end Developer,Krakow/ PL,
Java,Senior Java Developer,Krakow/ PL,
Functional/System Analysis,Senior System Analyst,Remote Serbia/ RS,
Functional/System Analysis,Senior System Analyst,Remote Poland/ PL,
Functional/System Analysis,Senior System Analyst,Remote Mexico/ MX,
Functional/System Analysis,Senior System Analyst,Remote Brazil/ BR,
Manual Testing,Senior Test Engineer,Sofia/ BG,
Functional/System Analysis,System Analyst (PL/SQL with data mapping experience),Kuala Lumpur/ MY,
Functional/System Analysis,Senior System Analyst (PL/SQL with data mapping experience),Kuala Lumpur/ MY,
Murex Testing,Murex Tester,Bengaluru/ IN,
Java,Senior/Lead Java API Developer,Remote Poland/ PL,
Incident Management,IT Systems Management Analyst /Major Incident Manager,Remote India/ IN,
Business Analysis,Technical BA,Remote Poland/ PL,
Business Analysis,Senior Business Analyst,Wroclaw/ PL,
Business Analysis,Senior Business Analyst,Krakow/ PL,
Murex ECM,Murex Environment Management Consultant,Singapore/ SG,
Java Full Stack,Senior Full Stack Engineer - Java,Remote India/ IN,
Other System Languages,Senior PLC Developer,Remote Romania/ RO,
Requirements Engineering,Lead ServiceNow Developer,Remote India/ IN,
Python,Full Stack Engineer - Python,Remote India/ IN,
Data Modeling,Principal Data Engineer,Wroclaw/ PL,
C Embedded,ASIC Design Verification Engineer,Dublin/ IE/ IE,
C Embedded,ASIC Design Verification Engineer,Belgrade/ RS,
Automated Testing Java,Automation QA (Java),Bengaluru/ IN,
Cobol (Mainframe),Full Stack Engineer - Mainframe Db2 SW Engineer,Remote India/ IN,
Java,Senior/Lead Java Developer,Remote Poland/ PL,
DevOps,DevOps & Automation Engineer,Gothenburg/ SE,
Java,Java Developer,Remote Romania/ RO,
Scrum Master,Scrum Master with Automotive Domain knowledge,Stuttgart/ DE,
Go,Senior Golang Developer,Remote Germany/ DE,
Android,Senior Software Developer - React Native,Remote Romania/ RO,
Android,Senior Software Developer - React Native,Remote Poland/ PL,
Android,Senior Software Developer - React Native,Remote Mexico/ MX,
Android,Senior Software Developer - React Native,Remote India/ IN,
Android,Senior Software Developer - React Native,Remote Bulgaria/ BG,
Java,Senior Software Developer - Java/Golang,Remote Romania/ RO,
Java,Senior Software Developer - Java/Golang,Remote Poland/ PL,
Java,Senior Software Developer - Java/Golang,Remote Mexico/ MX,
Java,Senior Software Developer - Java/Golang,Remote India/ IN,
Java,Senior Software Developer - Java/Golang,Remote Bulgaria/ BG,
C#/VB.NET,.NET full-stack developer,Irvine/ US/ US,
Functional/System Analysis,Business/Functional Analyst,Remote Ukraine/ UA,
Automated Testing Python,Senior QA Automation Python,Remote Romania/ RO,
BPM RPA,RPA Developer,Remote United Arab Emirates/ AE,
BPM RPA,RPA Developer,Remote Ukraine/ UA,
BPM RPA,RPA Developer,Remote Poland/ PL,
BPM RPA,RPA Developer,Remote Egypt/ EG,
Technical Project Management,IT Project Manager,Bucharest/ RO,
Engineering Program Management,Program Manager (Risk & Reporting),Bucharest/ RO,
SQL (PL/SQL - Oracle),Oracle Database Developer PL/SQL,Remote Romania/ RO,
Application Security,Senior Security Engineer,Remote India/ IN,
Application Security,Senior Security Engineer,Remote Turkey/ TR,
Application Security,Senior Security Engineer,Remote Egypt/ EG,
Java,Senior Java Developer,Wroclaw/ PL,
Java,Senior Java Developer,Krakow/ PL,
BPM Pega,Pega Senior System Architect,Remote Ukraine/ UA,
BPM Pega,Pega Senior System Architect,Remote Poland/ PL,
Other Scripting Languages,Senior Perl Developer,Remote Romania/ RO,
Other Scripting Languages,Senior Perl Developer,Remote India/ IN,
DWH Development,Senior KDB+ developer,Remote Malaysia/ MY,
Murex ECM,Murex Environment Production Support Consultant,Hyderabad/ IN/ IN,
System Administration,Server and Storage Infrastructure Engineer (Wintel),Remote Ukraine/ UA,
System Administration,Server and Storage Infrastructure Engineer (Wintel),Remote Romania/ RO,
System Administration,Server and Storage Infrastructure Engineer (Wintel),Remote Poland/ PL,
C#/VB.NET,Lead C/C# Developer,Wroclaw/ PL,
C Embedded,ABL Firmware Developer,Bengaluru/ IN,
C Embedded,Power Management Firmware Engineer,Bengaluru/ IN,
C Embedded,BIOS/UEFI Developer,Bengaluru/ IN,
Other System Languages,Senior Delphi Developer,Toronto/ CA,
Business Analysis,Business Analyst with SAP,Anywhere/ WW,
Business Analysis,Technical BA with Python,Toronto/ CA,
Business Analysis,Business Analyst with SAP,Remote Poland/ PL,
Java,Lead Java Back-end Developer,Remote Romania/ RO,
Business Analysis,Technical BA with Python,Remote Canada/ CA,
Murex Datamart,Murex Interface Reporting Developer,Remote India/ IN,
Delivery Project Management,Information Security Assurance Project Manager,Wroclaw/ PL,
Data Reporting & Analysis,Business Analyst,Shanghai/ CN,
Murex MxML,Murex MXML Consultant with Java,Singapore/ SG,
Python,Python Developer,Remote Ukraine/ UA,
Other Packaged Software,KDB Developer,Chennai/ IN,
Other Packaged Software,KDB Developer,Bengaluru/ IN,
Integrated Practice Sales,Sales and Account Manager/ EMEA/ Luxoft ALOB/ Global & Emerging Accounts,Remote Germany/ DE,
System Administration,NewIT Systems Management Analyst,Remote India/ IN,
Cobol (Mainframe),Mainframe Software Developer,Singapore/ SG,
DevOps,Senior DevOps Engineer - Poland,Remote Poland/ PL,
Manual Testing,Manual Testing of Mobile Applications,Guadalajara/ MX/ MX,
Manual Testing,Senior Manual Test Engineer,Guadalajara/ MX/ MX,
Python,Software Engineer,Farmington Hills/ US,
Automated Testing Others,Performance Test Engineer,Bengaluru/ IN,
Automated Testing Others,Performance Test Engineer,Chennai/ IN,
Application Security,Senior Application Security Engineer,Belgrade/ RS,
C#/VB.NET,Senior .Net Core Developer,Remote India/ IN,
Automated Testing Others,Senior Automation QA Engineer,Remote Romania/ RO,
Functional/System Analysis,IT Risk and Control Specialist,Krakow/ PL,
Murex Others,Data Operations Analyst,Remote Poland/ PL,
Murex Others,Data Operations Analyst,Anywhere/ WW,
Other Consulting,Senior SAP ABAP Developer,Remote Spain/ ES,
Other Consulting,Junior SAP ABAP Developer,Remote Spain/ ES,
Database Administration,Senior DBA Consultant - PostgreSQL,Remote Romania/ RO,
C#/VB.NET,C#/.Net/Java Developer,Remote Ukraine/ UA,
C#/VB.NET,C#/.Net/Java Developer,Remote Poland/ PL,
Business Analysis,Senior Business Analyst,Irvine/ US/ US,
Calypso,Calypso Front Office BA,Gurgaon/ IN,
System Administration,IT Security Analyst/Network Engineer,Hyderabad/ IN/ IN,
Other System Languages,Mendix Developer,Toronto/ CA,
Technical Support (SL1),Trade support analyst with capital markets exp,Remote Mexico/ MX,
Technical Support (SL1),Trade support analyst with capital markets exp,Remote Brazil/ BR,
Other Consulting,SAP Functional consultant handling SAP BS and SAP PE modules,Remote India/ IN,
DevOps,Senior DevOps Engineer,London/ GB,
Automated Testing Python,Automation Test Engineer with C#/ Python,Farmington Hills/ US,
DevOps,Lead DevOps Engineer,Cairo/ EG,
Android,Senior Software Developer - React Native,Remote Serbia/ RS,
Database Administration,Senior DBA Consultant - PostgreSQL,Remote Poland/ PL,
Database Administration,Senior DBA Consultant - PostgreSQL,Remote Mexico/ MX,
Java,senior software engineer,Krakow/ PL,
C#/VB.NET,Senior Full-stack Software Developer (C# with Web),Remote India/ IN,
Go,Senior Golang Developer,Remote Poland/ PL,
Technical Support (SL3),PLC Commissioning 3rd level Support Engineer with DE (C1-C2),Stuttgart/ DE,
Automated Testing Python,QA Automation Engineer with AWS,London/ GB,
Automated Testing Python,QA Automation Engineer with AWS,Cambridge/ GB/ GB,
Scrum Master,Scrum Master,Bucharest/ RO,
Manual Testing,Regular Software Tester,Ankara/ TR,
Functional/System Analysis,Senior System Analyst - Regulatory Reporting on CRS,Kuala Lumpur/ MY,
SQL (PL/SQL - Oracle),Developer (SQL Server/ IIS/ SSIS/SSRS),Kuala Lumpur/ MY,
