2022-05-01,Linux,1.0
2022-05-01,Docker,0.7544642857142857
2022-05-01,Kubernetes,0.6205357142857143
2022-05-01,Python,0.5524553571428571
2022-05-01,Ansible,0.4453125
2022-05-01,Git,0.4419642857142857
2022-05-01,Bash,0.41183035714285715
2022-05-01,PostgreSQL,0.36160714285714285
2022-05-01,CI/CD,0.35714285714285715
2022-05-01,Jenkins,0.2611607142857143
2022-05-01,DevOps,0.24665178571428573
2022-05-01,Nginx,0.22879464285714285
2022-05-01,AWS,0.15848214285714285
2022-05-01,Terraform,0.15178571428571427
2022-05-01,Grafana,0.14732142857142858
2022-05-01,Zabbix,0.14174107142857142
2022-05-01,Gitlab,0.12946428571428573
2022-05-01,MySQL,0.12834821428571427
2022-05-01,Prometheus,0.12388392857142858
2022-05-01,SQL,0.11830357142857142
2022-05-01,Администрирование серверов Linux,0.11160714285714286
2022-05-01,ELK,0.08035714285714286
2022-05-01,Java,0.078125
2022-05-01,MongoDB,0.078125
2022-05-01,Kafka,0.0703125
2022-05-01,Redis,0.06361607142857142
2022-05-01,CentOS,0.06138392857142857
2022-05-01,RabbitMQ,0.06138392857142857
2022-05-01,Gitlab CI,0.056919642857142856
2022-05-01,TeamCity,0.056919642857142856
2022-05-01,OpenShift,0.052455357142857144
2022-05-01,Golang,0.04575892857142857
2022-05-01,TCP/IP,0.04241071428571429
2022-05-01,Helm,0.04017857142857143
2022-05-01,Unix,0.033482142857142856
2022-05-01,devops,0.033482142857142856
2022-05-01,PHP,0.033482142857142856
2022-05-01,Atlassian Jira,0.03236607142857143
2022-05-01,Go,0.03125
2022-05-01,docker,0.030133928571428572
2022-05-01,Debian,0.030133928571428572
2022-05-01,VMware,0.030133928571428572
2022-05-01,GitLab,0.030133928571428572
2022-05-01,MS SQL,0.029017857142857144
2022-05-01,Elasticsearch,0.027901785714285716
2022-05-01,k8s,0.025669642857142856
2022-05-01,Ubuntu Server,0.025669642857142856
2022-05-01,Azure,0.024553571428571428
2022-05-01,Bitbucket,0.024553571428571428
2022-05-01,ansible,0.022321428571428572
2022-05-01,Hadoop,0.022321428571428572
2022-05-01,KVM,0.021205357142857144
2022-05-01,OpenStack,0.021205357142857144
2022-05-01,Puppet,0.021205357142857144
2022-05-01,ORACLE,0.021205357142857144
2022-05-01,PowerShell,0.021205357142857144
2022-05-01,Ubuntu,0.020089285714285716
2022-05-01,CI,0.020089285714285716
2022-05-01,Apache,0.020089285714285716
2022-05-01,K8s,0.018973214285714284
2022-05-01,Groovy,0.017857142857142856
2022-05-01,kubernetes,0.017857142857142856
2022-05-01,Docker-compose,0.017857142857142856
2022-05-01,IaC,0.016741071428571428
2022-05-01,C#,0.015625
2022-05-01,HTTP,0.015625
2022-05-01,Nexus,0.015625
2022-05-01,Scrum,0.014508928571428572
2022-05-01,C++,0.013392857142857142
2022-05-01,REST,0.013392857142857142
2022-05-01,1С программирование,0.013392857142857142
2022-05-01,Clickhouse,0.012276785714285714
2022-05-01,Devops,0.012276785714285714
2022-05-01,Kibana,0.012276785714285714
2022-05-01,Virtualization,0.012276785714285714
2022-05-01,Apache Kafka,0.012276785714285714
2022-05-01,Atlassian Confluence,0.011160714285714286
2022-05-01,Node.js,0.011160714285714286
2022-05-01,Big Data,0.011160714285714286
2022-05-01,HTML,0.011160714285714286
2022-05-01,prometheus,0.010044642857142858
2022-05-01,Apache Maven,0.010044642857142858
2022-05-01,K8S,0.010044642857142858
2022-05-01,Gradle,0.010044642857142858
2022-05-01,Windows,0.010044642857142858
2022-05-01,Ruby,0.010044642857142858
2022-05-01,Spark,0.010044642857142858
2022-05-01,ClickHouse,0.010044642857142858
2022-05-01,gitlab,0.010044642857142858
2022-05-01,Chef,0.008928571428571428
2022-05-01,MS SQL Server,0.008928571428571428
2022-05-01,RHEL,0.008928571428571428
2022-05-01,Postgres,0.008928571428571428
2022-05-01,Continuous Integration,0.008928571428571428
2022-05-01,Apache HTTP Server,0.008928571428571428
2022-05-01,Shell Scripting,0.008928571428571428
2022-05-01,FreeBSD,0.008928571428571428
2022-05-01,Apache Tomcat,0.008928571428571428
2022-05-01,ElasticSearch,0.008928571428571428
